cas,mutator,anntations,percentage,accepted?,loc,blame error?,analyse time,constraints,hit as normal,hit as strict,Normal,Strict,Wrong dynamic
fft,constant-swap,68,61.76,true,88,false,50,857,false,false,0,0,0
fft,constant-swap,68,54.41,true,88,false,56,860,false,false,0,0,0
fft,constant-swap,68,45.59,true,88,false,57,872,false,false,0,0,0
fft,constant-swap,68,35.29,true,88,false,63,910,false,false,0,0,0
fft,constant-swap,68,25.0,true,88,false,27,765,false,false,13,0,0
fft,constant-swap,68,16.18,true,88,false,32,865,false,false,19,0,0
fft,constant-swap,68,999,true,126,true,79,1460,true,true,1,1,1
fft,constant-swap,68,-1,true,126,true,40,833,true,true,1,1,1
fft,constant-swap,68,92.65,true,88,true,65,1320,true,true,1,1,1
fft,constant-swap,68,82.35,true,88,true,63,1201,true,true,1,1,1
fft,constant-swap,68,73.53,true,88,true,64,1184,true,true,1,1,1
fft,constant-swap,68,64.71,true,88,true,66,1188,true,true,1,1,1
fft,constant-swap,68,58.82,true,88,true,48,870,true,true,1,1,1
fft,constant-swap,68,50.0,true,88,true,55,902,true,true,1,1,1
fft,constant-swap,68,42.65,true,88,true,57,868,true,true,1,1,1
fft,constant-swap,68,35.29,true,88,true,62,964,true,true,9,1,1
fft,constant-swap,68,25.0,true,88,true,43,767,true,true,7,1,1
fft,constant-swap,68,17.65,true,88,true,43,810,true,true,23,1,1
fft,constant-swap,68,999,true,126,false,71,1461,false,false,0,0,0
fft,constant-swap,68,-1,true,126,false,41,834,false,false,0,0,0
fft,constant-swap,68,92.65,true,88,false,65,1334,false,false,0,0,0
fft,constant-swap,68,82.35,true,88,false,71,1232,false,false,0,0,0
fft,constant-swap,68,73.53,true,88,false,58,1174,false,false,0,0,0
fft,constant-swap,68,64.71,true,88,false,67,1184,false,false,0,0,0
fft,constant-swap,68,58.82,true,88,false,54,850,false,false,0,0,0
fft,constant-swap,68,50.0,true,88,false,55,898,false,false,0,0,0
fft,constant-swap,68,42.65,true,88,false,60,873,false,false,0,0,0
fft,constant-swap,68,35.29,true,88,false,64,955,false,false,8,0,0
fft,constant-swap,68,25.0,true,88,false,28,766,false,false,8,0,0
fft,constant-swap,68,17.65,true,88,false,29,805,false,false,22,0,0
fft,constant-swap,68,999,true,126,true,70,1460,true,true,1,1,1
fft,constant-swap,68,-1,true,126,true,40,833,true,true,1,1,1
fft,constant-swap,68,92.65,true,88,true,57,1332,true,true,1,1,1
fft,constant-swap,68,82.35,true,88,true,64,1220,true,true,1,1,1
fft,constant-swap,68,73.53,true,88,true,65,1161,true,true,1,1,1
fft,constant-swap,68,64.71,true,88,true,60,1160,true,true,1,1,1
fft,constant-swap,68,58.82,true,88,true,53,873,true,true,1,1,1
fft,constant-swap,68,50.0,true,88,true,59,877,true,true,1,1,1
fft,constant-swap,68,42.65,true,88,true,59,884,true,true,1,1,1
fft,constant-swap,68,35.29,true,88,true,47,971,true,true,9,1,1
fft,constant-swap,68,25.0,true,88,true,43,782,true,true,9,1,1
fft,constant-swap,68,17.65,true,88,true,43,804,true,true,23,1,1
fft,constant-swap,68,999,true,126,false,71,1461,false,false,0,0,0
fft,constant-swap,68,-1,true,126,false,40,834,false,false,0,0,0
fft,constant-swap,68,92.65,true,88,false,66,1333,false,false,0,0,0
fft,constant-swap,68,82.35,true,88,false,65,1208,false,false,0,0,0
fft,constant-swap,68,73.53,true,88,false,59,1157,false,false,0,0,0
fft,constant-swap,68,64.71,true,88,false,70,1193,false,false,0,0,0
fft,constant-swap,68,58.82,true,88,false,57,869,false,false,0,0,0
fft,constant-swap,68,50.0,true,88,false,59,911,false,false,0,0,0
fft,constant-swap,68,42.65,true,88,false,60,885,false,false,0,0,0
fft,constant-swap,68,35.29,true,88,false,60,958,false,false,6,0,0
fft,constant-swap,68,25.0,true,88,false,43,780,false,false,8,0,0
fft,constant-swap,68,17.65,true,88,false,43,811,false,false,22,0,0
fft,constant-swap,68,999,true,126,true,71,1460,true,true,1,1,1
fft,constant-swap,68,-1,true,126,true,41,833,true,true,1,1,1
fft,constant-swap,68,92.65,true,88,true,66,1333,true,true,1,1,1
fft,constant-swap,68,82.35,true,88,true,63,1231,true,true,1,1,1
fft,constant-swap,68,73.53,true,88,true,57,1167,true,true,1,1,1
fft,constant-swap,68,64.71,true,88,true,61,1180,true,true,1,1,1
fft,constant-swap,68,58.82,true,88,true,54,871,true,true,1,1,1
fft,constant-swap,68,50.0,true,88,true,55,880,true,true,1,1,1
fft,constant-swap,68,42.65,true,88,true,57,886,true,true,1,1,1
fft,constant-swap,68,35.29,true,88,true,58,941,true,true,9,1,1
fft,constant-swap,68,25.0,true,88,true,46,786,true,true,7,1,1
fft,constant-swap,68,17.65,true,88,true,49,804,true,true,23,1,1
fft,constant-swap,68,999,true,126,false,73,1461,false,false,0,0,0
fft,constant-swap,68,-1,true,126,false,40,834,false,false,0,0,0
fft,constant-swap,68,92.65,true,88,false,70,1334,false,false,0,0,0
fft,constant-swap,68,82.35,true,88,false,65,1239,false,false,0,0,0
fft,constant-swap,68,73.53,true,88,false,60,1162,false,false,0,0,0
fft,constant-swap,68,64.71,true,88,false,67,1188,false,false,0,0,0
fft,constant-swap,68,58.82,true,88,false,41,860,false,false,0,0,0
fft,constant-swap,68,50.0,true,88,false,62,891,false,false,0,0,0
fft,constant-swap,68,42.65,true,88,false,58,866,false,false,0,0,0
fft,constant-swap,68,35.29,true,88,false,58,932,false,false,8,0,0
fft,constant-swap,68,25.0,true,88,false,43,789,false,false,8,0,0
fft,constant-swap,68,17.65,true,88,false,44,805,false,false,22,0,0
fft,constant-swap,68,999,true,126,true,76,1460,true,true,1,1,1
fft,constant-swap,68,-1,true,126,true,41,833,true,true,1,1,1
fft,constant-swap,68,92.65,true,88,true,65,1332,true,true,1,1,1
fft,constant-swap,68,82.35,true,88,true,64,1206,true,true,1,1,1
fft,constant-swap,68,73.53,true,88,true,69,1192,true,true,1,1,1
fft,constant-swap,68,64.71,true,88,true,62,1151,true,true,1,1,1
fft,constant-swap,68,58.82,true,88,true,57,857,true,true,1,1,1
fft,constant-swap,68,50.0,true,88,true,62,882,true,true,1,1,1
fft,constant-swap,68,42.65,true,88,true,41,869,true,true,1,1,1
fft,constant-swap,68,35.29,true,88,true,71,958,true,true,9,1,1
fft,constant-swap,68,25.0,true,88,true,144,777,true,true,9,1,1
fft,constant-swap,68,17.65,true,88,true,45,804,true,true,23,1,1
fft,constant-swap,68,999,true,126,false,74,1469,false,false,0,0,0
fft,constant-swap,68,-1,true,126,false,40,840,false,false,0,0,0
fft,constant-swap,68,92.65,true,88,false,71,1112,false,false,0,0,0
fft,constant-swap,68,82.35,true,88,false,86,1224,false,false,0,0,0
fft,constant-swap,68,72.6,true,88,false,57,1064,false,false,0,0,0
fft,constant-swap,68,64.71,true,88,false,42,1043,false,false,0,0,0
fft,constant-swap,68,54.41,true,88,false,51,866,false,false,0,0,0
fft,constant-swap,68,47.6,true,88,false,60,899,false,false,0,0,0
fft,constant-swap,68,44.12,true,88,false,57,936,false,false,0,0,0
fft,constant-swap,68,33.82,true,88,false,70,985,false,false,8,0,0
fft,constant-swap,68,25.0,true,88,false,43,806,false,false,8,0,0
fft,constant-swap,68,16.18,true,88,false,44,819,false,false,25,0,0
fft,constant-swap,68,999,true,126,true,72,1460,true,true,9,9,1
fft,constant-swap,68,-1,true,126,true,27,834,true,true,6,6,1
fft,constant-swap,68,92.65,true,88,true,61,1121,true,true,1,1,1
fft,constant-swap,68,82.35,true,88,true,72,1222,true,true,1,1,1
fft,constant-swap,68,72.6,true,88,true,64,1067,true,true,1,1,1
fft,constant-swap,68,64.71,true,88,true,64,1049,true,true,1,1,1
fft,constant-swap,68,54.41,true,88,true,53,853,true,true,1,1,1
fft,constant-swap,68,47.6,true,88,true,61,886,true,true,1,1,1
fft,constant-swap,68,44.12,true,88,false,58,949,false,false,14,0,0
fft,constant-swap,68,33.82,true,88,true,65,988,true,true,7,1,1
fft,constant-swap,68,25.0,true,88,true,42,777,true,true,7,1,1
fft,constant-swap,68,16.18,true,88,true,47,822,true,true,26,1,1
fft,constant-swap,68,999,true,126,false,73,1469,false,false,0,0,0
fft,constant-swap,68,-1,true,126,false,41,840,false,false,0,0,0
fft,constant-swap,68,92.65,true,88,false,63,1114,false,false,0,0,0
fft,constant-swap,68,82.35,true,88,false,74,1228,false,false,0,0,0
fft,constant-swap,68,72.6,true,88,false,57,1069,false,false,0,0,0
fft,constant-swap,68,64.71,true,88,false,50,1055,false,false,0,0,0
fft,constant-swap,68,54.41,true,88,false,58,857,false,false,0,0,0
fft,constant-swap,68,47.6,true,88,false,54,888,false,false,0,0,0
fft,constant-swap,68,44.12,true,88,false,60,954,false,false,8,0,0
fft,constant-swap,68,33.82,true,88,false,61,1026,false,false,10,0,0
fft,constant-swap,68,25.0,true,88,false,29,816,false,false,6,0,0
fft,constant-swap,68,16.18,true,88,false,31,806,false,false,24,0,0
fft,constant-swap,68,999,true,126,true,71,1460,true,true,1,1,1
fft,constant-swap,68,-1,true,126,true,27,833,true,true,1,1,1
fft,constant-swap,68,92.65,true,88,true,67,1346,true,true,1,1,1
fft,constant-swap,68,82.35,true,88,true,63,1128,true,true,1,1,1
fft,constant-swap,68,73.53,true,88,true,51,841,true,true,1,1,1
fft,constant-swap,68,67.65,true,88,true,49,851,true,true,1,1,1
fft,constant-swap,68,61.76,true,88,true,53,832,true,true,1,1,1
fft,constant-swap,68,54.41,true,88,true,58,851,true,true,1,1,1
fft,constant-swap,68,45.59,true,88,true,62,866,true,true,1,1,1
fft,constant-swap,68,35.29,true,88,true,63,902,true,true,1,1,1
fft,constant-swap,68,25.0,true,88,true,43,766,true,true,14,1,1
fft,constant-swap,68,16.18,true,88,true,48,864,true,true,20,1,1
fft,constant-swap,68,999,true,126,false,72,1470,false,false,0,0,0
fft,constant-swap,68,-1,true,126,false,26,839,false,false,0,0,0
fft,constant-swap,68,92.65,true,88,false,62,1122,false,false,0,0,0
fft,constant-swap,68,82.35,true,88,false,83,1232,false,false,0,0,0
fft,constant-swap,68,72.6,true,88,false,58,1062,false,false,0,0,0
fft,constant-swap,68,64.71,true,88,false,60,1036,false,false,0,0,0
fft,constant-swap,68,54.41,true,88,false,55,875,false,false,0,0,0
fft,constant-swap,68,47.6,true,88,false,59,918,false,false,0,0,0
fft,constant-swap,68,44.12,true,88,false,59,946,false,false,8,0,0
fft,constant-swap,68,33.82,true,88,false,64,1011,false,false,10,0,0
fft,constant-swap,68,25.0,true,88,false,43,774,false,false,6,0,0
fft,constant-swap,68,16.18,true,88,false,46,800,false,false,22,0,0
fft,constant-swap,68,999,true,126,true,71,1460,true,true,10,10,1
fft,constant-swap,68,-1,true,126,true,39,834,true,true,5,5,1
fft,constant-swap,68,92.65,true,88,false,62,1118,false,false,6,0,0
fft,constant-swap,68,82.35,true,88,true,64,1199,true,true,1,1,1
fft,constant-swap,68,72.6,true,88,true,57,1055,true,true,1,1,1
fft,constant-swap,68,64.71,true,88,true,63,1048,true,true,1,1,1
fft,constant-swap,68,54.41,true,88,true,56,868,true,true,1,1,1
fft,constant-swap,68,47.6,true,88,true,61,906,true,true,1,1,1
fft,constant-swap,68,44.12,true,88,false,60,928,false,false,16,0,0
fft,constant-swap,68,33.82,true,88,false,66,1006,false,false,20,0,0
fft,constant-swap,68,25.0,true,88,true,43,800,true,true,7,1,1
fft,constant-swap,68,16.18,true,88,false,45,818,false,false,30,0,0
fft,constant-swap,68,999,true,126,false,73,1470,false,false,0,0,0
fft,constant-swap,68,-1,true,126,false,26,839,false,false,0,0,0
fft,constant-swap,68,92.65,true,88,false,65,1116,false,false,0,0,0
fft,constant-swap,68,82.35,true,88,false,74,1230,false,false,0,0,0
fft,constant-swap,68,72.6,true,88,false,58,1049,false,false,0,0,0
fft,constant-swap,68,64.71,true,88,false,62,1044,false,false,0,0,0
fft,constant-swap,68,54.41,true,88,false,56,873,false,false,0,0,0
fft,constant-swap,68,47.6,true,88,false,59,892,false,false,0,0,0
fft,constant-swap,68,44.12,true,88,false,59,961,false,false,0,0,0
fft,constant-swap,68,33.82,true,88,false,49,1019,false,false,10,0,0
fft,constant-swap,68,25.0,true,88,false,47,774,false,false,6,0,0
fft,constant-swap,68,16.18,true,88,false,48,819,false,false,24,0,0
fft,constant-swap,68,999,true,126,true,71,1460,true,true,12,12,1
fft,constant-swap,68,-1,true,126,true,26,834,true,true,5,5,1
fft,constant-swap,68,92.65,true,88,true,61,1121,true,false,8,0,0
fft,constant-swap,68,82.35,true,88,true,63,1210,true,false,5,0,0
fft,constant-swap,68,72.6,true,88,true,57,1064,true,false,4,0,0
fft,constant-swap,68,64.71,true,88,false,56,1032,false,false,4,0,0
fft,constant-swap,68,54.41,true,88,false,50,851,false,false,4,0,0
fft,constant-swap,68,47.6,true,88,false,57,917,false,false,5,0,0
fft,constant-swap,68,44.12,true,88,false,59,952,false,false,12,0,0
fft,constant-swap,68,33.82,true,88,false,65,1018,false,false,16,0,0
fft,constant-swap,68,25.0,true,88,false,44,794,false,false,17,0,0
fft,constant-swap,68,16.18,true,88,false,48,817,false,false,28,0,0
fft,constant-swap,68,999,true,126,false,71,1462,false,false,0,0,0
fft,constant-swap,68,-1,true,126,false,40,835,false,false,0,0,0
fft,constant-swap,68,92.65,true,88,false,82,1122,false,false,0,0,0
fft,constant-swap,68,82.35,true,88,false,65,1217,false,false,0,0,0
fft,constant-swap,68,72.6,true,88,false,64,1073,false,false,0,0,0
fft,constant-swap,68,64.71,true,88,false,48,1043,false,false,0,0,0
fft,constant-swap,68,54.41,true,88,false,80,875,false,false,0,0,0
fft,constant-swap,68,47.6,true,88,false,58,904,false,false,0,0,0
fft,constant-swap,68,44.12,true,88,false,64,961,false,false,8,0,0
fft,constant-swap,68,33.82,true,88,false,64,1031,false,false,10,0,0
fft,constant-swap,68,25.0,true,88,false,28,798,false,false,6,0,0
fft,constant-swap,68,16.18,true,88,false,31,801,false,false,22,0,0
fft,constant-swap,68,999,true,126,true,70,1461,true,true,1,1,1
fft,constant-swap,68,-1,true,126,false,40,834,false,false,1,1,1
fft,constant-swap,68,92.65,true,88,true,62,1112,true,true,1,1,1
fft,constant-swap,68,82.35,true,88,true,68,1221,true,true,1,1,1
fft,constant-swap,68,72.6,true,88,false,48,1058,false,false,1,1,1
fft,constant-swap,68,64.71,true,88,false,69,1049,false,false,1,1,1
fft,constant-swap,68,54.41,true,88,false,57,868,false,false,1,1,1
fft,constant-swap,68,47.6,true,88,false,63,914,false,false,1,1,1
fft,constant-swap,68,44.12,true,88,false,59,955,false,false,9,1,1
fft,constant-swap,68,33.82,true,88,false,66,1026,false,false,11,1,1
fft,constant-swap,68,25.0,true,88,false,42,791,false,false,9,1,1
fft,constant-swap,68,16.18,true,88,false,45,819,false,false,25,1,1
fft,constant-swap,68,999,true,126,false,72,1462,false,false,0,0,0
fft,constant-swap,68,-1,true,126,false,26,835,false,false,0,0,0
fft,constant-swap,68,92.65,true,88,false,61,1123,false,false,0,0,0
fft,constant-swap,68,82.35,true,88,false,72,1234,false,false,0,0,0
fft,constant-swap,68,72.6,true,88,false,64,1059,false,false,0,0,0
fft,constant-swap,68,64.71,true,88,false,57,1054,false,false,0,0,0
fft,constant-swap,68,54.41,true,88,false,51,857,false,false,0,0,0
fft,constant-swap,68,47.6,true,88,false,55,895,false,false,0,0,0
fft,constant-swap,68,44.12,true,88,false,60,932,false,false,10,0,0
fft,constant-swap,68,33.82,true,88,false,67,1022,false,false,8,0,0
fft,constant-swap,68,25.0,true,88,false,28,818,false,false,8,0,0
fft,constant-swap,68,16.18,true,88,false,31,822,false,false,24,0,0
fft,constant-swap,68,999,true,126,false,72,1461,false,false,0,0,0
fft,constant-swap,68,-1,true,126,false,42,834,false,false,0,0,0
fft,constant-swap,68,92.65,true,88,false,65,1126,false,false,0,0,0
fft,constant-swap,68,82.35,true,88,false,73,1229,false,false,0,0,0
fft,constant-swap,68,72.6,true,88,false,62,1064,false,false,0,0,0
fft,constant-swap,68,64.71,true,88,false,56,1036,false,false,0,0,0
fft,constant-swap,68,54.41,true,88,false,50,862,false,false,0,0,0
fft,constant-swap,68,47.6,true,88,false,56,899,false,false,0,0,0
fft,constant-swap,68,44.12,true,88,false,58,941,false,false,10,0,0
fft,constant-swap,68,33.82,true,88,false,59,1016,false,false,6,0,0
fft,constant-swap,68,25.0,true,88,false,45,778,false,false,6,0,0
fft,constant-swap,68,16.18,true,88,false,48,805,false,false,22,0,0
fft,constant-swap,68,999,true,126,true,71,1460,true,true,1,1,1
fft,constant-swap,68,-1,true,126,false,40,833,false,false,1,1,1
fft,constant-swap,68,92.65,true,88,false,64,1123,false,false,1,1,1
fft,constant-swap,68,82.35,true,88,true,75,1240,true,true,1,1,1
fft,constant-swap,68,72.6,true,88,false,65,1067,false,false,1,1,1
fft,constant-swap,68,64.71,true,88,false,64,1049,false,false,1,1,1
fft,constant-swap,68,54.41,true,88,false,56,860,false,false,1,1,1
fft,constant-swap,68,47.6,true,88,false,55,899,false,false,1,1,1
fft,constant-swap,68,44.12,true,88,false,63,944,false,false,9,1,1
fft,constant-swap,68,33.82,true,88,false,60,1039,false,false,11,1,1
fft,constant-swap,68,25.0,true,88,false,28,803,false,false,9,1,1
fft,constant-swap,68,16.18,true,88,false,47,824,false,false,26,1,1
fft,constant-swap,68,999,true,126,false,71,1461,false,false,0,0,0
fft,constant-swap,68,-1,true,126,false,26,834,false,false,0,0,0
fft,constant-swap,68,92.65,true,88,false,67,1341,false,false,0,0,0
fft,constant-swap,68,82.35,true,88,false,63,1126,false,false,0,0,0
fft,constant-swap,68,73.53,true,88,false,51,847,false,false,0,0,0
fft,constant-swap,68,67.65,true,88,false,54,830,false,false,0,0,0
fft,constant-swap,68,61.76,true,88,false,56,825,false,false,0,0,0
fft,constant-swap,68,54.41,true,88,false,58,852,false,false,0,0,0
fft,constant-swap,68,45.59,true,88,false,58,851,false,false,0,0,0
fft,constant-swap,68,35.29,true,88,false,63,911,false,false,0,0,0
fft,constant-swap,68,25.0,true,88,false,45,778,false,false,13,0,0
fft,constant-swap,68,16.18,true,88,false,51,865,false,false,19,0,0
fft,constant-swap,68,999,true,126,true,74,1460,true,true,1,1,1
fft,constant-swap,68,-1,true,126,true,26,833,true,true,1,1,1
fft,constant-swap,68,92.65,true,88,true,74,1348,true,true,1,1,1
fft,constant-swap,68,82.35,true,88,true,63,1140,true,true,1,1,1
fft,constant-swap,68,73.53,true,88,true,56,842,true,true,1,1,1
fft,constant-swap,68,67.65,true,88,true,55,851,true,true,1,1,1
fft,constant-swap,68,61.76,true,88,true,40,832,true,true,1,1,1
fft,constant-swap,68,54.41,true,88,true,57,841,true,true,1,1,1
fft,constant-swap,68,45.59,true,88,true,57,862,true,true,1,1,1
fft,constant-swap,68,35.29,true,88,true,63,910,true,true,1,1,1
fft,constant-swap,68,25.0,true,88,true,43,761,true,true,14,1,1
fft,constant-swap,68,16.18,true,88,true,48,864,true,true,20,1,1
fft,constant-swap,68,999,true,126,false,72,1461,false,false,0,0,0
fft,constant-swap,68,-1,true,126,false,40,834,false,false,0,0,0
fft,constant-swap,68,92.65,true,88,false,67,1341,false,false,0,0,0
fft,constant-swap,68,82.35,true,88,false,69,1124,false,false,0,0,0
fft,constant-swap,68,73.53,true,88,false,52,863,false,false,0,0,0
fft,constant-swap,68,67.65,true,88,false,50,860,false,false,0,0,0
fft,constant-swap,68,61.76,true,88,false,35,836,false,false,0,0,0
fft,constant-swap,68,54.41,true,88,false,58,841,false,false,0,0,0
fft,constant-swap,68,45.59,true,88,false,59,884,false,false,0,0,0
fft,constant-swap,68,35.29,true,88,false,63,918,false,false,0,0,0
fft,constant-swap,68,25.0,true,88,false,44,768,false,false,13,0,0
fft,constant-swap,68,16.18,true,88,false,48,865,false,false,19,0,0
fft,constant-swap,68,999,true,126,true,72,1460,true,true,1,1,1
fft,constant-swap,68,-1,true,126,true,39,833,true,true,1,1,1
fft,constant-swap,68,92.65,true,88,true,68,1335,true,true,1,1,1
fft,constant-swap,68,82.35,true,88,true,61,1138,true,true,1,1,1
fft,constant-swap,68,73.53,true,88,true,50,863,true,true,1,1,1
fft,constant-swap,68,67.65,true,88,true,54,834,true,true,1,1,1
fft,constant-swap,68,61.76,true,88,true,51,829,true,true,1,1,1
fft,constant-swap,68,54.41,true,88,true,55,849,true,true,1,1,1
fft,constant-swap,68,45.59,true,88,true,57,851,true,true,1,1,1
fft,constant-swap,68,35.29,true,88,true,63,909,true,true,1,1,1
fft,constant-swap,68,25.0,true,88,true,28,767,true,true,14,1,1
fft,constant-swap,68,16.18,true,88,true,34,864,true,true,20,1,1
fft,position-swap,69,999,true,126,true,66,1383,true,true,3,3,2
fft,position-swap,69,-1,true,126,true,24,715,true,true,22,22,2
